"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2025-10-14","12:43","인천","미추홀구","인주대로","인천광역시 미추홀구 주안동 1484도","인천광역시 미추홀구 숭의동 440-16 철","22","64","8","매우좋음"
"2025-10-14","12:29","인천","미추홀구","인하로","인천광역시 미추홀구 용현동 345-1 도","인천광역시 미추홀구 관교동 16도","21","66","4","매우좋음"
"2025-10-14","12:16","인천","미추홀구","한나루로","인천광역시 미추홀구 도화동 546도","인천광역시 미추홀구 학익동 180-11 도","21","66","4","매우좋음"
"2025-10-14","11:58","인천","미추홀구","미추홀대로","인천광역시 미추홀구 학익동 82-18 임","인천광역시 미추홀구 주안동 234도","21","67","6","매우좋음"
"2025-10-14","11:39","인천","미추홀구","경원대로","인천광역시 미추홀구 주안동 40-4도","인천광역시 미추홀구 문학동 23-3 도","21","68","6","매우좋음"
"2025-10-14","11:12","인천","미추홀구","매소홀로","인천광역시 미추홀구 관교동 561 도","인천광역시 미추홀구 용현동 627-567 도","20","71","11","매우좋음"
"2025-10-14","10:55","인천","미추홀구","소성로","인천광역시 미추홀구 용현동 672-3 도","인천광역시 미추홀구 문학동 428도","20","71","13","매우좋음"
"2025-10-14","10:46","인천","미추홀구","독배로","인천광역시 미추홀구 숭의동 162-14도","인천광역시 미추홀구 학익동 626-7 도","20","71","15","매우좋음"
"2025-10-14","10:25","인천","미추홀구","경인로","인천광역시 미추홀구 주안동 957도","인천광역시 미추홀구 숭의동 162-14도","19","73","15","매우좋음"
"2025-10-14","10:16","인천","미추홀구","주안로","인천광역시 미추홀구 도화동 546도","인천광역시 미추홀구 주안동 883도","19","75","13","매우좋음"
"2025-10-14","10:11","인천","미추홀구","장고개로","인천광역시 미추홀구 도화동 974-1도","인천광역시 미추홀구 도화동 255도","18","77","19","매우좋음"
"2025-10-14","10:05","인천","미추홀구","송림로","인천광역시 미추홀구 도화동 20-10 도","인천광역시 미추홀구 도화동 252-4 도","18","78","15","매우좋음"
"2025-10-14","09:58","인천","미추홀구","염전로","인천광역시 남동구 간석동 618-3도","인천광역시 미추홀구 도화동 981-1도","18","78","14","매우좋음"
"2025-10-14","09:50","인천","미추홀구","방축로","도화동 967-3","주안동 3-46","18","78","14","매우좋음"
"2025-10-14","15:07","인천","서구","봉수대로","인천광역시 서구 가좌동 178-210도","인천광역시 서구 금곡동 516-13 도","22","67","7","매우좋음"
"2025-10-14","14:37","인천","서구","염곡로","인천광역시 서구 연희동 132-12 도","인천광역시 서구 가좌동 589-1도","22","69","5","매우좋음"
"2025-10-14","14:22","인천","서구","중봉대로","인천광역시 서구 가좌동 600-1 도","인천광역시 서구 금곡동 501-3도","22","68","1","매우좋음"
"2025-10-14","14:10","인천","서구","북항로","인천광역시 서구 원창동 437-23 잡","인천광역시 서구 석남동 648도","21","68","16","매우좋음"
"2025-10-14","14:06","인천","서구","북항로207번길","인천광역시 서구 원창동 485-1 도","인천광역시 서구 원창동 485-3 도","21","68","6","매우좋음"
"2025-10-14","14:02","인천","서구","북항로177번길","인천광역시 서구 원창동 395-3 도","인천광역시 서구 원창동 395-20 도","21","68","4","매우좋음"
"2025-10-14","13:49","인천","서구","로봇랜드로","인천광역시 서구 경서동 514도","인천광역시 서구 원창동 437-27 잡","21","71","20","매우좋음"
"2025-10-14","13:29","인천","서구","경명대로","인천광역시 서구 공촌동 산163-24 도","인천광역시 서구 경서동 517-15 구","21","71","4","매우좋음"
"2025-10-14","12:24","인천","서구","탁옥로","인천광역시 서구 심곡동 354 도","인천광역시 서구 심곡동 311도","21","70","2","매우좋음"
"2025-10-14","12:13","인천","서구","심곡로","인천광역시 서구 공촌동 325도","인천광역시 서구 심곡동 354 도","21","72","2","매우좋음"
"2025-10-14","11:58","인천","서구","승학로","인천광역시 서구 검암동 71-17 도","인천광역시 서구 가정동 571도","21","73","2","매우좋음"
"2025-10-14","11:53","인천","서구","한들로","인천광역시 서구 백석동","인천광역시 서구 백석동 54-2 도","21","72","2","매우좋음"
"2025-10-14","11:32","인천","서구","마전로","인천광역시 서구 불로동 722-1답","인천광역시 서구 마전동 57-5답","20","74","5","매우좋음"
"2025-10-14","11:18","인천","서구","청마로","인천광역시 서구 당하동 1116도","인천광역시 서구 당하동 1116도","20","75","5","매우좋음"
"2025-10-14","11:08","인천","서구","완정로","인천광역시 서구 금곡동 158-15 도","인천광역시 서구 마전동 1096 도","20","76","7","매우좋음"
"2025-10-14","10:53","인천","서구","검단로","인천광역시 서구 불로동 산15-1도","인천광역시 서구 오류동 1461 유","20","76","10","매우좋음"
"2025-10-14","10:38","인천","서구","고산후로","인천광역시 서구 당하동 726-17도","인천광역시 서구 불로동 185-35 도","19","80","19","매우좋음"
"2025-10-14","10:15","인천","서구","원당대로","인천광역시 서구 오류동 1114 답","인천광역시 서구 원당동 8-2답","18","80","41","매우좋음"
"2025-10-14","10:09","인천","서구","도담로","인천광역시 서구 오류동 1687 도","인천광역시 서구 오류동 1671 도","18","81","170","나쁨"
"2025-10-14","09:59","인천","서구","마중로","인천광역시 서구 오류동 1668 도","인천광역시 서구 오류동 1706 도","18","81","114","보통"
"2025-10-14","09:53","인천","서구","보듬로","인천광역시 서구 오류동 1704 도","인천광역시 서구 오류동 1668 도","18","82","17","매우좋음"
"2025-10-14","09:43","인천","서구","단봉로","인천광역시 서구 왕길동 657도","인천광역시 서구 오류동 332-1 답","17","84","51","좋음"
"2025-10-14","09:20","인천","서구","드림로","인천광역시 서구 당하동 661-12도","인천광역시 서구 왕길동 64-24 도","17","85","50","매우좋음"
"2025-10-15","12:57","경기","파주시","엘지로","경기도 파주시 월롱면 위전리 325-1도","경기도 파주시 탄현면 낙하리 321도","25","59","34","매우좋음"
"2025-10-15","12:47","경기","파주시","엘씨디로","경기도 파주시 월롱면 덕은리 772-41 도","경기도 파주시 월롱면 덕은리 535-11 도","24","60","8","매우좋음"
"2025-10-15","12:40","경기","파주시","서영로","경기도 파주시 문산읍 내포리 1623 도","경기도 파주시 월롱면 덕은리 772-41 도","25","60","6","매우좋음"
"2025-10-15","11:04","경기","파주시","충현로","경기도 파주시 파주읍 봉서리 353-2도","경기도 파주시 문산읍 선유리 478-2잡","24","64","6","매우좋음"
"2025-10-15","10:58","경기","파주시","우계로","경기도 파주시 파주읍 파주리 552-3구","경기도 파주시 문산읍 선유리 966-40답","24","64","10","매우좋음"
"2025-10-15","10:54","경기","파주시","돈유로","경기도 파주시 문산읍 선유리 1384 도","경기도 파주시 파주읍 향양리 634-4 도","23","66","49","매우좋음"
"2025-10-15","10:50","경기","파주시","돈유2로","경기도 파주시 문산읍 선유리 1385 도","경기도 파주시 문산읍 선유리 1381 도","23","66","78","좋음"
"2025-10-15","10:48","경기","파주시","돈유3로","경기도 파주시 문산읍 선유리 1381 도","경기도 파주시 문산읍 선유리 1373-14 장","23","66","39","매우좋음"
"2025-10-15","10:30","경기","파주시","당동2로","경기도 파주시 문산읍 당동리 500-9 도","경기도 파주시 문산읍 당동리 934 도","22","69","52","좋음"
"2025-10-15","15:19","서울","영등포구","국회대로","서울특별시 마포구 당인동 313 천","서울특별시 영등포구 양평동3가 57-5도","25","63","1","매우좋음"
"2025-10-15","15:05","서울","영등포구","여의동로","서울특별시 영등포구 여의도동 3-9도","서울특별시 영등포구 여의도동 8-1도","25","64","1","매우좋음"
"2025-10-15","14:51","서울","영등포구","여의서로","서울특별시 영등포구 여의도동 8-1도","서울특별시 영등포구 여의도동 2-9도","25","65","6","매우좋음"
"2025-10-15","14:42","서울","영등포구","여의나루로","서울특별시 영등포구 여의도동 3-9도","서울특별시 영등포구 여의도동 8-13 도","25","62","2","매우좋음"
"2025-10-15","14:36","서울","영등포구","여의공원로","서울특별시 영등포구 여의도동 2-11도","서울특별시 영등포구 여의도동 1-10도","25","62","2","매우좋음"
"2025-10-15","14:24","서울","영등포구","국제금융로","서울특별시 영등포구 여의도동 7-21도","서울특별시 영등포구 여의도동 2-11도","25","61","4","매우좋음"
"2025-10-15","14:12","서울","영등포구","의사당대로","서울특별시 영등포구 여의도동 1-1도","서울특별시 영등포구 여의도동 5도","25","60","1","매우좋음"
"2025-10-15","13:40","서울","영등포구","여의대방로","서울특별시 영등포구 여의도동 523 천","서울특별시 영등포구 여의도동 87-3천","26","59","2","매우좋음"
"2025-10-15","13:17","서울","영등포구","신길로","서울특별시 영등포구 영등포동1가 97-4도","서울특별시 영등포구 대림동 951-1도","26","58","1","매우좋음"
"2025-10-15","12:54","서울","영등포구","영등포로","서울특별시 영등포구 양평동2가 42-1도","서울특별시 영등포구 신길동 산168도","25","59","1","매우좋음"
"2025-10-15","12:37","서울","영등포구","선유로","서울특별시 영등포구 당산동 372 천","서울특별시 영등포구 문래동5가 5-1도","25","59","2","매우좋음"
"2025-10-15","12:22","서울","영등포구","당산로","서울특별시 영등포구 문래동3가 59-1도","서울특별시 영등포구 당산동 91-2 도","25","60","4","매우좋음"
"2025-10-15","11:21","서울","영등포구","도림로","서울특별시 영등포구 대림동 1053-6 천","서울특별시 영등포구 문래동4가 9-11 도","25","61","3","매우좋음"
"2025-10-15","11:10","서울","영등포구","대림로","서울특별시 영등포구 대림동 990-130도","서울특별시 영등포구 대림동 699도","24","61","11","매우좋음"
"2025-10-15","11:02","서울","영등포구","디지털로","서울특별시 영등포구 대림동 1064-3 천","서울특별시 영등포구 대림동 907-32구","23","64","5","매우좋음"
"2025-10-15","10:48","서울","영등포구","신풍로","서울특별시 영등포구 신길동 399 도","서울특별시 영등포구 신길동 4884도","23","64","4","매우좋음"
"2025-10-15","10:34","서울","영등포구","대방천로","서울특별시 영등포구 신길동 3937-7 천","서울특별시 영등포구 도림동 273-2천","23","67","8","매우좋음"
"2025-10-15","10:23","서울","영등포구","가마산로","서울특별시 영등포구 대림동 774도","서울특별시 영등포구 신길동 4880도","22","68","5","매우좋음"
"2025-10-15","10:13","서울","영등포구","도신로","서울특별시 영등포구 신길동 98-4도","서울특별시 영등포구 대림동 647-2제","22","68","4","매우좋음"
"2025-10-15","09:54","서울","영등포구","영신로","서울특별시 영등포구 당산동5가 11-37도","서울특별시 영등포구 도림동 1-22도","22","68","2","매우좋음"
